ChangeReportConverter 1.0.0.0 Copyright © KEBA 2012
Fileformat Version: 1
Versions: project:KePlast.IEC_01.52@\Kemro_Applications ---> project:KePlast.IEC_01.50@\Kemro_Applications
File creation time: 2019/2/19 14:48:06
User: LANGROUP\yanghl

managerconfig\services.cfg;CR_0073803: wrong shotcounter configured for infolog;
managerconfig\system.cfg;CR_0074177: KePlast.IEC: adapt configuration for autostart, autoload and stopclass3;CR_0075193: KePlast.IEC: Simple scope saving crashes under Linux;
managerconfig\swo.cfg;CR_0075193: KePlast.IEC: Simple scope saving crashes under Linux;
managerconfig\Device1\softwareoptions\SoftwareOptionsLinux.xml;CR_0073154: Integrate SoftwareUnit for feature "Longterm DiagnosticMonitor";CR_0075480: KePlast: Remove Longterm Diagnostic Monitor;CR_0072099: Integrate SoftwareUnit for Secomea RemoteMaintenance;
managerconfig\Device2\softwareoptions\SoftwareOptionsLinux.xml;CR_0073154: Integrate SoftwareUnit for feature "Longterm DiagnosticMonitor";CR_0075480: KePlast: Remove Longterm Diagnostic Monitor;
managerconfig\general.cfg;CR_0074339: KePlast.IEC: Remove configuration enty CTRL.hepasize from other.cfg;
managerconfig\ms.cfg;CR_0074641: Easynet shotview shows cycletime machine 0 for some shots which is not true;
IMM\Device1\AddFilesForExecutableSystem\appldisk\application\control\config\opc.cfg;CR_0073431: provide necessary variables / functionalities for third party systems especially Euromap 63 adapter;
IMM\Device1\AddFilesForExecutableSystem\appldisk\application\control\config\hostcommunication.ini;CR_0073431: provide necessary variables / functionalities for third party systems especially Euromap 63 adapter;
IMM\Device1\AddFilesForExecutableSystem\appldisk\AccSvcUsersRoles.db;CR_0074125: Supply default KePlast users for AAD+;
IMM\Device1\AddFilesForExecutableSystem\masterdisk\system\config\setup\other.cfg;CR_0074339: KePlast.IEC: Remove configuration enty CTRL.hepasize from other.cfg;
IMM\Device1\AddFilesForExecutableSystem\appldisk\application\control\config\easyNet.cfg;CR_xxxxxxx;
IMM\Device1\AddFilesForExecutableSystem\workspace\workspace\data\easyNet.drv;CR_0074001 --> CR_0066257 --> CR_0065127: KePlast.easyNet: Inappropriate name for state "grey" of a machine in productivity view;
IMM\ieccontrol\system\ABCfgLoader.pu;CR_0073305: No version information of KePlast.HMI.Style in catalog;
IMM\ieccontrol\system\FCreateHMIStyleVersion.pu;CR_0073305: No version information of KePlast.HMI.Style in catalog;
IMM\ieccontrol\system\FCreateIECVersion.pu;CR_xxxxxxx;CR_0073431: provide necessary variables / functionalities for third party systems especially Euromap 63 adapter;CR_0074160: loading mold / machinedata is not locked;
IMM\ieccontrol\system\SystemVariables.sv;CR_0073185 --> CR_0068349: Mold open failed after mold protection is trigged;CR_0074160: loading mold / machinedata is not locked;CR_0067452: SPC: Shot counter column shows "???" if more than 99999 shots are made - also overview mask affected;
IMM\ieccontrol\system\hmi\text\systemtx.att;CR_xxxxxxx;
IMM\ieccontrol\GlobalBaseArchives\ABControl.pu;CR_0073655: ASSERT caused by race condition between ABControl evaLockUnlockGroup and paMoveControl;
IMM\ieccontrol\GlobalBaseArchives\ABEndPosMon.pu;CR_0075376: no mold open movement when number of stages = 1;
IMM\ieccontrol\GlobalBaseArchives\ABLockList.pu;CR_0067775: Improve ABLockList traces;CR_0073655: ASSERT caused by race condition between ABControl evaLockUnlockGroup and paMoveControl;
IMM\ieccontrol\GlobalBaseArchives\ABProfileMovement.pu;CR_0069886: Optimization potential when recalculating profile;
IMM\ieccontrol\GlobalBaseArchives\ABTransducerCalibCycle.pu;CR_0050153: Wrong autocalib-statusflag behaviour;
IMM\ieccontrol\GlobalBaseArchives\Components.tu;CR_0073431: provide necessary variables / functionalities for third party systems especially Euromap 63 adapter;
IMM\ieccontrol\GlobalBaseArchives\MotorListTypes.tu;CR_0073927: list overflow in ABMotorLockList.add;
IMM\ieccontrol\GlobalBaseArchives\SystemTypes.tu;CR_0074160: loading mold / machinedata is not locked;CR_0074185: Provide mutual exclusive access to logical resources;
IMM\ieccontrol\GlobalBaseArchives\FCreateIECBaseVersion.pu;CR_xxxxxxx;CR_0074160: loading mold / machinedata is not locked;
IMM\ieccontrol\GlobalBaseArchives\ABResourceLockManager.pu;CR_0074185: Provide mutual exclusive access to logical resources;
IMM\ieccontrol\GlobalBaseArchives\FBResourceLock.pu;CR_0074185: Provide mutual exclusive access to logical resources;
IMM\ieccontrol\GlobalBaseArchives\FBOpModeAutoLock.pu;CR_0074160: loading mold / machinedata is not locked;
IMM\ieccontrol\ODC1\ABODC.pu;CR_0073903: Sporadic alarm "Cycle time exceeded" on i2985 system;CR_0073185 --> CR_0068349: Mold open failed after mold protection is trigged;
